_id,X,Y
60039c8d2bc0240991f44ae2,-4.52805,48.34821
600399d42bc024099162aaa1,-4.455665,48.14725
60039a922bc0240991826a61,-4.4970517,48.37954
60039c3d2bc0240991ce08fa,-4.4851265,48.38137
60039bdc2bc0240991a88ef8,-4.661608,48.306652
6003990d2bc02409914c6d86,-4.4861135,48.38154
600399bc2bc02409915854a0,-4.601085,48.13656
60039bbe2bc02409919a7a88,-4.4684367,48.32904
600399d42bc024099162aaa0,-4.455915,48.14725
60039df12bc02409910864aa,-4.7634816,48.062016
60039e102bc0240991163fb8,-4.669142,48.30762
60039c032bc0240991ba5768,-4.4488435,48.3829
60039e512bc024099133ea8b,-4.4783316,48.3422
600399bc2bc0240991585535,-4.6013184,48.136665
600399d42bc024099162aabc,-4.4560986,48.147266
60039b9c2bc02409918a6d73,-4.4704165,48.136894
60039c8d2bc0240991f44acc,-4.528665,48.348
60039e102bc0240991163fc1,-4.6689734,48.307674
600399bc2bc024099158555a,-4.60137,48.13669
60039a922bc024099181e53b,-4.4970484,48.379536
60039bbe2bc02409919a7834,-4.468253,48.32855
60039bdc2bc0240991a88ed7,-4.66238,48.30662
60039c3d2bc0240991ce208c,-4.4851317,48.38138
60039e102bc0240991163fce,-4.668805,48.30772
6003990d2bc02409914c7c17,-4.486117,48.381542
60039e102bc0240991163fd7,-4.668695,48.30775
60039df12bc02409910864a4,-4.7637815,48.061718
600399bc2bc02409915855ef,-4.601595,48.136803
60039e102bc0240991163fd9,-4.66864,48.30776
60039c032bc0240991ba576b,-4.44884,48.3829
60039e102bc0240991163fe1,-4.66853,48.307785
600399bc2bc0240991585650,-4.601725,48.136875
600399d42bc024099162aad7,-4.4566317,48.14728
60039a5a2bc024099169b346,-4.455722,48.135227
60039bbe2bc02409919a756d,-4.4681,48.327965
60039c032bc0240991bb55eb,-4.598193,48.13321
60039e102bc0240991163fe6,-4.66842,48.30781
60039e512bc024099133ea7b,-4.478315,48.342182
600399bc2bc02409915856d5,-4.601848,48.136967
60039a922bc0240991827937,-4.4970465,48.37954
60039b9c2bc02409918a6d6c,-4.4709616,48.13686
60039bdc2bc0240991a88e86,-4.66309,48.306572
60039c3d2bc0240991ce3231,-4.4851284,48.381386
60039c8d2bc0240991f44abc,-4.5295367,48.347885
60039e102bc0240991163ff1,-4.6682568,48.30786
60039bbe2bc02409919a734b,-4.468012,48.327553
600399bc2bc0240991585733,-4.601987,48.13703
60039e102bc0240991163ff9,-4.6681466,48.307888
6003990d2bc02409914c85b7,-4.4861236,48.381546
60039df12bc02409910864a2,-4.764098,48.061417
60039e102bc0240991163ffd,-4.668092,48.3079
600399bc2bc02409915857ad,-4.602112,48.137108
60039c032bc0240991ba5756,-4.4488416,48.382893
60039c032bc0240991bb5619,-4.59762,48.133247
60039b9c2bc02409918a6d67,-4.471463,48.13685
60039e102bc0240991164007,-4.667878,48.307938
60039e512bc024099133ea7c,-4.478315,48.342182
60039bbe2bc02409919a706a,-4.4678817,48.32697
60039c8d2bc0240991f44aab,-4.5301685,48.34774
60039a922bc024099182835d,-4.497043,48.37954
60039bdc2bc0240991a88e9e,-4.6639733,48.306587
60039c3d2bc0240991ce09d4,-4.485115,48.38137
60039e102bc024099116400b,-4.667772,48.307953
600399bc2bc0240991585863,-4.602317,48.137226
6003990d2bc02409914d5ac9,-4.486125,48.381557
60039e102bc0240991164011,-4.6676135,48.30798
600399bc2bc02409915858eb,-4.60245,48.137314
60039bbe2bc02409919a6e89,-4.4677835,48.32656
60039df12bc024099108649f,-4.764448,48.0611
60039e102bc0240991164017,-4.667508,48.308
600399bc2bc0240991585955,-4.6025414,48.137367
60039c032bc0240991bb57e1,-4.597345,48.133614
60039e512bc024099133ea6d,-4.478298,48.342167
60039a5a2bc024099169b37a,-4.457102,48.135258
60039b9c2bc02409918a6d5f,-4.4720616,48.136818
60039c032bc0240991ba5757,-4.4488416,48.382893
600399bc2bc02409915859fc,-4.6026716,48.137444
60039b8e2bc0240991839db3,-4.4970417,48.379547
60039c8d2bc0240991f44a9b,-4.5308685,48.347584
60039bbe2bc02409919a6c28,-4.4676466,48.326065
60039bdc2bc0240991a88e5a,-4.6647816,48.30654
60039e102bc0240991164029,-4.66719,48.308056
60039c3a2bc0240991cda5ce,-4.4851084,48.381355
600399102bc02409914e7aaf,-4.48613,48.381573
60039df12bc024099108649a,-4.764732,48.0608
60039e102bc024099116402b,-4.666983,48.308075
60039e102bc024099116402d,-4.6669335,48.30808
600399bc2bc0240991585bb4,-4.602968,48.13764
60039c032bc0240991ba575c,-4.4488435,48.382896
60039c032bc0240991bb59e7,-4.597473,48.133976
60039b9c2bc02409918a6d59,-4.472562,48.136806
60039e512bc024099133ea6e,-4.478298,48.342167
60039a5a2bc024099169b380,-4.4577565,48.13526
600399d42bc024099162ab61,-4.458615,48.147366
60039c6d2bc0240991e5c990,-4.5124984,48.370834
60039c8d2bc0240991f44a86,-4.5315685,48.34742
60039bdc2bc0240991a88e60,-4.6656117,48.306545
60039b922bc024099184c24a,-4.4970417,48.379555
60039c362bc0240991cb07a9,-4.485103,48.381336
600399102bc02409914eb55a,-4.48613,48.38158
60039bbe2bc02409919a66fb,-4.4673433,48.32498
60039e102bc0240991164038,-4.6665735,48.30813
60039e102bc024099116403c,-4.6665215,48.30814
60039df12bc0240991086495,-4.765082,48.060467
60039c032bc0240991ba5765,-4.448847,48.3829
60039c032bc0240991bb5c3a,-4.5976768,48.13442
60039e512bc024099133ea71,-4.4782815,48.342167
600399bc2bc0240991585ee2,-4.603473,48.137966
60039a5a2bc024099169b37f,-4.45841,48.13526
60039bbe2bc02409919a6507,-4.4672184,48.324566
60039e102bc0240991164040,-4.6663165,48.308155
60039e1a2bc02409911a5260,-5.09831,47.67781
600398ce2bc02409912f5e19,-4.4857717,48.379807
60039c8d2bc0240991f44a72,-4.5322666,48.34725
60039b9c2bc02409918a6d52,-4.473205,48.13677
60039e032bc02409910fb53b,-4.4766517,48.38109
600399d42bc024099162abcf,-4.4592814,48.147434
60039b922bc024099185c052,-4.497043,48.37956
60039bdc2bc0240991a88f99,-4.6664066,48.306767
60039c2b2bc0240991c7bfc0,-4.4851017,48.381325
60039e032bc02409910fb53c,-4.4766517,48.38109
60039e2e2bc024099123e9d7,-6.094712,48.14715
60039e062bc0240991127fc7,-6.5343084,47.75074
60039e2b2bc0240991224b9f,-5.7354116,47.65143
600399102bc02409914eb55b,-4.48613,48.38158
60039e472bc02409912f527b,-6.1282716,48.171337
60039bbe2bc02409919a62ae,-4.4670634,48.324066
60039e4d2bc0240991320bae,-6.3410482,48.225983
60039df12bc0240991086492,-4.765382,48.060215
60039e102bc0240991164043,-4.665973,48.308167
60039e1a2bc02409911a5261,-5.098467,47.678173
60039e572bc024099135b22a,-4.209055,47.654556
60039e172bc024099118ba73,-6.35507,48.175346
60039e472bc02409912f527c,-6.12808,48.171555
60039e512bc024099133e08f,-6.214113,48.104305
60039a5a2bc024099169b371,-4.459,48.135254
60039c032bc0240991ba5771,-4.44885,48.382904
60039c032bc0240991bb5e76,-4.5979433,48.134857
60039e512bc024099133ea72,-4.4782815,48.342167
600399bc2bc0240991586156,-4.603902,48.13824
60039a5a2bc02409916a3211,-5.9370184,48.19845
60039b9c2bc02409918a6d4f,-4.4737034,48.136745
60039c8d2bc0240991f44a6a,-4.5328317,48.347168
60039e032bc0240991107721,-3.9921868,47.475006
60039e2e2bc024099123e9d8,-6.0944467,48.147415
60039b922bc024099185c053,-4.497043,48.37956
60039bbe2bc02409919a604a,-4.466902,48.323566
60039e2b2bc0240991224b9e,-5.735278,47.65119
60039e4d2bc0240991320bad,-6.3411984,48.225735
60039bdc2bc0240991a89215,-4.667033,48.30723
60039c252bc0240991c4b0f4,-4.4850984,48.381313
60039e102bc0240991164050,-4.6656766,48.308212
60039e572bc024099135b229,-4.208815,47.65442
600399102bc02409914ee12b,-4.4861283,48.381584
600399c32bc02409915a63bb,-4.49827,48.380276
60039e172bc024099118ba72,-6.355388,48.17524
60039e472bc02409912f527d,-6.1278167,48.171894
60039df12bc024099108648e,-4.765732,48.0599
60039e102bc024099116e1a8,-5.793615,48.404167
60039c032bc0240991ba577b,-4.448857,48.382908
60039e102bc024099116404f,-4.6654835,48.30821
60039e2b2bc0240991224b9d,-5.7351284,47.650963
60039a5a2bc024099169b35d,-4.4596534,48.135246
60039bbe2bc02409919a5d90,-4.46667,48.322994
60039c032bc0240991bb60a6,-4.598387,48.13528
60039e102bc024099116404d,-4.665435,48.308205
600399bc2bc02409915862db,-4.604285,48.138466
60039df22bc0240991092921,-5.371385,48.050945
60039e4d2bc0240991320bac,-6.3413982,48.2255
60039e512bc024099133ea60,-4.4782815,48.34215
60039a5a2bc02409916a3212,-5.936945,48.198635
60039b952bc024099186bb34,-4.4970384,48.379566
60039b9c2bc02409918a6d4c,-4.4742584,48.136715
60039bdc2bc0240991a895b3,-4.667185,48.307808
60039c8d2bc0240991f44a4d,-4.5336585,48.346916
60039a5a2bc02409916a3213,-5.936955,48.19867
60039c282bc0240991c6342b,-4.4851,48.38132
60039bbe2bc02409919a5ba3,-4.466455,48.322598
60039df22bc0240991092920,-5.3711567,48.05073
600399b32bc024099153b7f3,-4.4875417,48.37804
60039e062bc0240991127fc8,-6.5337667,47.751614
60039e102bc0240991164057,-4.665105,48.308235
60039e472bc02409912f527e,-6.12736,48.172443
6003990d2bc02409914d7aa1,-4.4861135,48.38156
60039df12bc024099108648a,-4.766165,48.05958
60039e2e2bc024099123e9d9,-6.093895,48.14823
60039e4d2bc0240991320bab,-6.3415484,48.225285
60039e062bc0240991127fc9,-6.533662,47.751747
60039e102bc024099116405d,-4.6650085,48.308247
60039df22bc024099109291f,-5.370878,48.050457
600399bc2bc0240991586489,-4.604707,48.13868
60039c032bc0240991bb625e,-4.59872,48.135647
60039e472bc02409912f527f,-6.1272016,48.172676
60039a5a2bc024099169b351,-4.4603715,48.13524
60039b9c2bc02409918a6d4b,-4.474735,48.136715
60039bbe2bc02409919a58e7,-4.4660983,48.32205
60039c032bc0240991ba5796,-4.4488635,48.38291
60039e102bc024099116405e,-4.664865,48.308247
60039a5a2bc02409916a3214,-5.936887,48.198772
60039e2b2bc0240991224b9c,-5.7348266,47.650402
60039e512bc024099133ea61,-4.478265,48.34215
60039c8d2bc0240991f44a3d,-4.534345,48.34675
60039e4d2bc0240991320baa,-6.341698,48.225082
60039b952bc024099186c3e5,-4.49703,48.379566
60039bdc2bc0240991a89a76,-4.666623,48.30852
60039c332bc0240991c9fc0f,-4.485103,48.381332
60039c402bc0240991d00218,-4.511855,48.364643
60039bdc2bc0240991a89a77,-4.666623,48.30852
6003990d2bc02409914d41d1,-4.486105,48.381554
60039e062bc0240991127fca,-6.53351,47.752007
60039e2e2bc024099123e9da,-6.0935016,48.148666
60039e472bc02409912f5280,-6.1269,48.172993
600399bc2bc024099158658f,-4.60502,48.138824
60039bbe2bc02409919a571a,-4.465783,48.321674
60039bdc2bc0240991a89b89,-4.6662183,48.30868
60039bdc2bc0240991a89b8a,-4.6662183,48.30868
60039df12bc0240991086488,-4.766598,48.059284
60039e102bc024099116405a,-4.66454,48.30824
60039e132bc024099117e142,-4.4773183,48.382195
60039e472bc02409912f5281,-6.1267867,48.173172
60039e132bc024099117e143,-4.4773183,48.382195
600399bc2bc024099158662c,-4.6051784,48.138893
60039c032bc0240991bb643e,-4.599135,48.136093
60039e512bc024099133ea62,-4.478265,48.34215
600399bc2bc024099158662d,-4.6051784,48.138893
60039a5a2bc024099169b34c,-4.4610267,48.135235
60039c032bc0240991ba5795,-4.448867,48.38291
60039e4d2bc0240991320ba9,-6.341915,48.2248
60039b9c2bc02409918a6d49,-4.475322,48.136707
60039e062bc0240991127fcb,-6.5333085,47.752308
60039e2e2bc024099123e9db,-6.0933166,48.14883
600399bc2bc0240991586690,-4.605368,48.13896
60039a5a2bc02409916a3215,-5.9368,48.19891
60039b952bc024099186c77c,-4.497025,48.379566
60039bbe2bc02409919a5511,-4.465317,48.32126
60039c8d2bc0240991f44a2c,-4.5350533,48.346596
60039e172bc024099118ba71,-6.3565083,48.17485
600399bc2bc0240991586691,-4.605368,48.13896
60039bdc2bc0240991a89c66,-4.6655817,48.308815
60039c3a2bc0240991ccb24c,-4.4851065,48.381348
60039e2b2bc0240991224b9b,-5.7345767,47.649967
60039e2e2bc024099123e9dc,-6.093263,48.148983
60039c912bc0240991f61f66,-4.2783933,47.795395
60039e062bc0240991127fcc,-6.5332,47.75249
60039e472bc02409912f5282,-6.1264668,48.17354
60039e4d2bc0240991320ba7,-6.342048,48.224583
6003990d2bc02409914d4730,-4.4860983,48.381554
600399bc2bc02409915866ed,-4.6055036,48.139027
60039e1a2bc02409911a5262,-5.099285,47.680187
60039e4d2bc0240991320ba8,-6.342048,48.224583
60039df12bc0240991086484,-4.766948,48.059032
60039e102bc0240991164068,-4.6640716,48.308273
60039e2e2bc024099123e9dd,-6.0930934,48.149097
60039a5a2bc02409916a3216,-5.936722,48.19897
60039bbe2bc02409919a5333,-4.46477,48.3209
60039e062bc0240991127fcd,-6.5331216,47.752617
600399bc2bc0240991586752,-4.6056533,48.139088
60039bdc2bc0240991a89cc6,-4.6649466,48.30887
60039c032bc0240991bb65d7,-4.5993714,48.136494
60039e172bc024099118ba70,-6.356785,48.174732
60039e2b2bc0240991224b9a,-5.7343965,47.649784
60039e472bc02409912f5283,-6.12631,48.1737
600399d42bc024099162acc7,-4.4620814,48.147568
60039b9c2bc02409918a6d45,-4.4757934,48.136696
60039c032bc0240991ba5794,-4.4488683,48.38291
60039e512bc024099133ea63,-4.478248,48.34215
60039a5a2bc024099169b350,-4.4616833,48.13524
60039c032bc0240991bb65d8,-4.5993714,48.136494
60039c8d2bc0240991f44a1d,-4.5357585,48.346455
60039dff2bc02409910f35cf,-5.854087,48.466766
60039e2e2bc0240991245750,-5.3895216,48.847034
60039e4d2bc0240991320ba5,-6.3422985,48.224365
60039e4d2bc0240991320ba6,-6.342265,48.2244
600399bc2bc02409915867e9,-4.6058764,48.1392
600399d42bc024099162acdf,-4.4622483,48.147583
60039b952bc024099186c77d,-4.497025,48.379566
60039bdc2bc0240991a89cbb,-4.664505,48.30886
60039e2e2bc024099123e9de,-6.0929165,48.14944
60039c3a2bc0240991cd4d03,-4.485105,48.38135
600398982bc02409912556a7,-6.0108733,49.050034
6003990d2bc02409914c91e3,-4.486097,48.381546
600399bc2bc02409915867ea,-4.6058764,48.1392
60039bbe2bc02409919a512e,-4.4640718,48.32052
60039bdc2bc0240991a89ca0,-4.664292,48.308846
60039c032bc0240991ba841f,-5.2067933,48.697052
600399d42bc024099162acfc,-4.462498,48.1476
60039bdc2bc0240991a89ca1,-4.664292,48.308846
60039e472bc02409912f5284,-6.126075,48.17412
600399bc2bc0240991586842,-4.6060333,48.13926
60039a542bc024099166855f,-4.48995,48.37927
60039e102bc0240991164072,-4.66366,48.308296
60039e172bc024099118ba6f,-6.3570333,48.174603
60039e2e2bc024099123e9df,-6.092768,48.14956
60039df12bc0240991086481,-4.7672815,48.058765
60039e472bc02409912f5285,-6.1259484,48.174213
60039c032bc0240991ba57cb,-4.4488735,48.38292
60039c032bc0240991bb6806,-4.599505,48.136967
60039e172bc024099118ba6e,-6.3571815,48.17457
60039e2e2bc0240991245751,-5.388973,48.8472
60039e512bc024099133ea5b,-4.478248,48.342133
600399bc2bc024099158686e,-4.6062565,48.139294
600399d42bc024099162ad1d,-4.462682,48.147617
60039a5a2bc024099169b367,-4.46234,48.13525
60039bdc2bc0240991a89c67,-4.6637583,48.308815
60039e4d2bc0240991320ba4,-6.342415,48.2241
600399bc2bc024099158686f,-4.6062565,48.139294
60039bbe2bc02409919a4ff0,-4.463545,48.320282
60039c8d2bc0240991f44a0c,-4.53646,48.34632
60039e2b2bc0240991224b99,-5.734063,47.64929
60039e2e2bc024099123e9e0,-6.0926886,48.149765
