_id,X,Y
600399bc2bc024099157e3a4,-4.515693,48.119595
60039a692bc02409916fe57c,-4.497125,48.382114
60039bbe2bc02409919a8f22,-4.47084,48.33332
60039bef2bc0240991b16760,-4.5044184,48.353252
60039bef2bc0240991b1675a,-4.50449,48.35317
600398ce2bc02409912fa473,-4.485747,48.379814
60039dd32bc0240991fac23c,-4.478315,48.38313
60039bef2bc0240991b16753,-4.50456,48.353085
60039c282bc0240991c5ea04,-4.485113,48.38132
60039dfc2bc02409910c9b14,-4.51842,48.367313
600399102bc02409914e40b5,-4.486087,48.381565
600399ca2bc02409915d7df7,-4.4822316,48.380856
60039bbe2bc02409919a8cb7,-4.47062,48.33281
60039bef2bc0240991b1674d,-4.50463,48.353
60039e642bc02409913be583,-4.514233,48.369164
60039b8e2bc0240991834f59,-4.497065,48.379547
60039c402bc0240991d046c7,-4.5118384,48.36468
60039bef2bc0240991b1672d,-4.5046983,48.352917
600399bc2bc024099157e498,-4.5161386,48.119755
600398ee2bc02409913f48e6,-4.485935,48.380745
60039a692bc02409916fe831,-4.497113,48.38212
60039bbe2bc02409919a8aa6,-4.4704485,48.33238
60039bef2bc0240991b1671f,-4.5047665,48.352833
60039c032bc0240991bb6e01,-4.5752068,48.138187
60039bef2bc0240991b16710,-4.504835,48.352745
60039dd32bc0240991fac62d,-4.4783134,48.383133
600398ce2bc02409912fa474,-4.485747,48.379814
60039c242bc0240991c39388,-4.485103,48.381306
600399102bc02409914e40b6,-4.486087,48.381565
600399c62bc02409915bfa8f,-4.4900765,48.378113
60039bef2bc0240991b16705,-4.5049033,48.35266
60039e642bc02409913be584,-4.514233,48.369164
60039bef2bc0240991b166fa,-4.5049715,48.35258
600399ca2bc02409915d804c,-4.4822316,48.38086
60039bbe2bc02409919a8832,-4.4702415,48.331867
60039a922bc02409918219d7,-4.497085,48.37954
60039bef2bc0240991b166eb,-4.50504,48.352493
600399bc2bc024099157e5d1,-4.51671,48.11998
60039bef2bc0240991b166e1,-4.5051064,48.352406
60039c032bc0240991bb6ccd,-4.5756764,48.13797
60039a692bc02409916fe84f,-4.497102,48.38212
60039dd32bc0240991facb13,-4.47831,48.38314
60039bef2bc0240991b166d3,-4.505172,48.35232
60039bf32bc0240991b3ecf8,-4.786685,48.35602
60039c212bc0240991c25143,-4.48509,48.381287
60039bbe2bc02409919a852b,-4.469983,48.331272
600399102bc02409914e40b7,-4.486087,48.381565
60039bef2bc0240991b166c7,-4.5052385,48.352238
60039e642bc02409913be585,-4.514233,48.369164
600399ca2bc02409915d804d,-4.4822316,48.38086
60039a5e2bc02409916bb9bc,-4.488273,48.378433
60039bef2bc0240991b166ba,-4.505305,48.352154
60039a922bc0240991821539,-4.4970884,48.37954
60039b9c2bc02409918a7e0a,-4.420095,48.15124
60039bef2bc0240991b166ac,-4.5053735,48.352066
60039bbe2bc02409919a8315,-4.469802,48.330845
600399bc2bc024099157e6e0,-4.5171933,48.12016
60039bef2bc0240991b166a0,-4.50544,48.351982
60039c032bc0240991bb6c08,-4.576267,48.137825
60039bef2bc0240991b16693,-4.505505,48.3519
60039dd32bc0240991facb46,-4.478307,48.38314
600398ce2bc02409912fd3ba,-4.4857583,48.37982
60039c242bc0240991c3b509,-4.4850917,48.381306
60039bef2bc0240991b16687,-4.5055685,48.351814
60039e642bc02409913be579,-4.514235,48.369164
600399102bc02409914e99e1,-4.486085,48.381573
60039bbe2bc02409919a803e,-4.4695334,48.33025
60039bef2bc0240991b1667a,-4.5056334,48.351727
600399ca2bc02409915d804e,-4.4822316,48.38086
60039a922bc0240991821c4c,-4.497083,48.37954
60039bef2bc0240991b1666b,-4.5057,48.351643
